"","ID","model","term","estimate","conf.low","conf.high","statistic","p.value"
"943","4","15","General",1.18,0.91,1.52,1.26,0.21
"944","4","15","OF",1.44,0.7,2.97,0.98,0.33
"945","4","15","SCS",1.2,0.84,1.72,0.99,0.32
"946","4","16","AR",0.97,0.71,1.32,-0.19,0.85
"947","4","16","BC",2.75,1.42,5.33,2.99,0
"948","4","16","BECCS",3.41,1.92,6.04,4.2,0
"949","4","16","Biochar",1.15,0.84,1.58,0.89,0.37
"950","4","16","DAC",2.19,1.39,3.45,3.39,0
"951","4","16","EW",3.24,1.45,7.23,2.87,0
"952","4","16","General",1.13,0.88,1.45,0.97,0.33
"953","4","16","OF",1.53,0.76,3.08,1.2,0.23
"954","4","16","SCS",1.17,0.82,1.68,0.88,0.38
"955","4","17","AR",1.01,0.74,1.37,0.04,0.97
"956","4","17","BC",2.74,1.41,5.32,2.97,0
"957","4","17","BECCS",3.38,1.9,6,4.15,0
"958","4","17","Biochar",1.16,0.85,1.59,0.92,0.36
"959","4","17","DAC",2.18,1.37,3.45,3.3,0
"960","4","17","EW",3.3,1.49,7.32,2.95,0
"961","4","17","General",1.12,0.87,1.44,0.9,0.37
"962","4","17","OF",1.68,0.83,3.42,1.43,0.15
"963","4","17","SCS",1.12,0.78,1.6,0.62,0.53
"964","4","18","AR",1.07,0.78,1.47,0.42,0.67
"965","4","18","BC",2.78,1.42,5.43,2.99,0
"966","4","18","BECCS",3.65,2.03,6.56,4.31,0
"967","4","18","Biochar",1.14,0.83,1.57,0.83,0.41
"968","4","18","DAC",2.24,1.41,3.57,3.42,0
"969","4","18","EW",3.39,1.51,7.63,2.96,0
"970","4","18","General",1.2,0.93,1.55,1.4,0.16
"971","4","18","OF",1.48,0.72,3.02,1.08,0.28
"972","4","18","SCS",1.19,0.83,1.7,0.94,0.35
"973","4","19","AR",0.91,0.67,1.23,-0.62,0.53
"974","4","19","BC",2.49,1.29,4.8,2.72,0.01
"975","4","19","BECCS",2.97,1.68,5.26,3.73,0
"976","4","19","Biochar",1.03,0.75,1.41,0.18,0.86
"977","4","19","DAC",1.99,1.26,3.14,2.96,0
"978","4","19","EW",2.9,1.32,6.38,2.64,0.01
"979","4","19","General",1.04,0.81,1.33,0.31,0.76
"980","4","19","OF",1.5,0.73,3.09,1.1,0.27
"981","4","19","SCS",1.05,0.74,1.49,0.26,0.79
"982","4","20","AR",1.19,0.87,1.63,1.09,0.27
"983","4","20","BC",3.24,1.65,6.36,3.41,0
"984","4","20","BECCS",3.3,1.85,5.88,4.04,0
"985","4","20","Biochar",1.24,0.91,1.7,1.34,0.18
"986","4","20","DAC",2.14,1.35,3.38,3.26,0
"987","4","20","EW",3.59,1.6,8.04,3.1,0
"988","4","20","General",1.32,1.02,1.69,2.13,0.03
"989","4","20","OF",1.74,0.85,3.58,1.51,0.13
"990","4","20","SCS",1.38,0.96,1.99,1.77,0.08
"991","4","21","AR",1.03,0.75,1.4,0.16,0.87
"992","4","21","BC",2.7,1.38,5.27,2.9,0
"993","4","21","BECCS",3.69,2.05,6.64,4.36,0
"994","4","21","Biochar",1.19,0.87,1.63,1.08,0.28
"995","4","21","DAC",2.01,1.26,3.18,2.95,0
"996","4","21","EW",3.25,1.44,7.29,2.85,0
"997","4","21","General",1.16,0.9,1.49,1.12,0.26
"998","4","21","OF",1.61,0.78,3.3,1.3,0.19
"999","4","21","SCS",1.24,0.86,1.78,1.17,0.24
"1000","4","22","AR",1.08,0.79,1.48,0.5,0.62
"1001","4","22","BC",2.91,1.5,5.65,3.16,0
"1002","4","22","BECCS",3.5,1.96,6.24,4.23,0
"1003","4","22","Biochar",1.24,0.9,1.69,1.33,0.18
"1004","4","22","DAC",2.27,1.44,3.59,3.52,0
"1005","4","22","EW",3.34,1.5,7.43,2.96,0
"1006","4","22","General",1.23,0.95,1.57,1.6,0.11
"1007","4","22","OF",1.61,0.79,3.26,1.32,0.19
"1008","4","22","SCS",1.27,0.88,1.81,1.29,0.2
"1009","4","23","AR",1,0.73,1.36,-0.03,0.98
"1010","4","23","BC",2.67,1.38,5.18,2.91,0
"1011","4","23","BECCS",3.17,1.79,5.64,3.94,0
"1012","4","23","Biochar",1.11,0.81,1.52,0.67,0.5
"1013","4","23","DAC",2.05,1.3,3.24,3.07,0
"1014","4","23","EW",3.16,1.43,6.97,2.84,0
"1015","4","23","General",1.12,0.87,1.43,0.86,0.39
"1016","4","23","OF",1.69,0.83,3.45,1.45,0.15
"1017","4","23","SCS",1.17,0.82,1.67,0.87,0.38
"1018","4","24","AR",1.05,0.77,1.43,0.31,0.76
"1019","4","24","BC",2.82,1.45,5.47,3.06,0
"1020","4","24","BECCS",3.53,1.98,6.29,4.27,0
"1021","4","24","Biochar",1.18,0.86,1.61,1.02,0.31
"1022","4","24","DAC",2.18,1.38,3.43,3.35,0
"1023","4","24","EW",3.23,1.46,7.14,2.9,0
"1024","4","24","General",1.16,0.91,1.49,1.2,0.23
"1025","4","24","OF",1.48,0.73,3.02,1.09,0.28
"1026","4","24","SCS",1.24,0.87,1.78,1.2,0.23
"1027","4","25","AR",1.04,0.76,1.43,0.27,0.79
"1028","4","25","BC",2.69,1.38,5.24,2.9,0
"1029","4","25","BECCS",3.77,2.09,6.77,4.43,0
"1030","4","25","Biochar",1.18,0.86,1.62,1.04,0.3
"1031","4","25","DAC",2.29,1.44,3.64,3.52,0
"1032","4","25","EW",3.19,1.44,7.05,2.86,0
"1033","4","25","General",1.15,0.9,1.49,1.11,0.27
"1034","4","25","OF",1.44,0.71,2.93,1,0.32
"1035","4","25","SCS",1.21,0.84,1.73,1.02,0.31
"1036","4","26","AR",1.04,0.77,1.42,0.27,0.78
"1037","4","26","BC",2.72,1.4,5.3,2.95,0
"1038","4","26","BECCS",3.59,2.02,6.4,4.34,0
"1039","4","26","Biochar",1.23,0.9,1.69,1.31,0.19
"1040","4","26","DAC",2.18,1.37,3.44,3.32,0
"1041","4","26","EW",3.29,1.48,7.31,2.93,0
"1042","4","26","General",1.17,0.91,1.5,1.23,0.22
"1043","4","26","OF",1.54,0.75,3.18,1.18,0.24
"1044","4","26","SCS",1.2,0.84,1.72,1,0.32
"1045","4","27","AR",1.09,0.8,1.48,0.53,0.6
"1046","4","27","BC",2.81,1.45,5.47,3.05,0
"1047","4","27","BECCS",3.54,1.99,6.3,4.29,0
"1048","4","27","Biochar",1.26,0.92,1.73,1.45,0.15
"1049","4","27","DAC",2.22,1.4,3.51,3.41,0
"1050","4","27","EW",3.32,1.49,7.42,2.93,0
"1051","4","27","General",1.2,0.93,1.54,1.42,0.15
"1052","4","27","OF",1.55,0.77,3.1,1.23,0.22
"1053","4","27","SCS",1.27,0.89,1.81,1.32,0.19
"1054","4","28","AR",1.11,0.81,1.52,0.67,0.51
"1055","4","28","BC",2.92,1.51,5.67,3.17,0
"1056","4","28","BECCS",3.18,1.77,5.69,3.89,0
"1057","4","28","Biochar",1.18,0.86,1.62,1.04,0.3
"1058","4","28","DAC",1.98,1.25,3.13,2.9,0
"1059","4","28","EW",3.29,1.47,7.33,2.91,0
"1060","4","28","General",1.22,0.95,1.56,1.55,0.12
"1061","4","28","OF",1.76,0.86,3.59,1.56,0.12
"1062","4","28","SCS",1.31,0.91,1.87,1.47,0.14
"1063","4","29","AR",1.03,0.75,1.4,0.16,0.87
"1064","4","29","BC",2.74,1.42,5.3,3.01,0
"1065","4","29","BECCS",3.03,1.71,5.37,3.79,0
"1066","4","29","Biochar",1.1,0.8,1.49,0.58,0.56
"1067","4","29","DAC",2.01,1.28,3.17,3.02,0
"1068","4","29","EW",2.87,1.31,6.3,2.63,0.01
"1069","4","29","General",1.11,0.87,1.42,0.82,0.41
"1070","4","29","OF",1.26,0.62,2.54,0.64,0.52
"1071","4","29","SCS",1.15,0.81,1.64,0.78,0.44
"1072","4","30","AR",1.09,0.8,1.49,0.54,0.59
"1073","4","30","BC",2.79,1.43,5.46,3,0
"1074","4","30","BECCS",3.68,2.06,6.59,4.38,0
"1075","4","30","Biochar",1.24,0.9,1.7,1.32,0.19
"1076","4","30","DAC",2.38,1.5,3.79,3.66,0
"1077","4","30","EW",3.61,1.62,8.06,3.13,0
"1078","4","30","General",1.19,0.93,1.54,1.38,0.17
"1079","4","30","OF",1.56,0.76,3.18,1.22,0.22
"1080","4","30","SCS",1.25,0.87,1.79,1.2,0.23
